8290,220.189
8300,219.397
8310,218.605
8320,217.814
8330,217.024
8340,216.234
8350,215.446
8360,214.658
8370,213.871
8380,213.085
8390,212.299
8400,211.515
8410,210.731
8420,209.948
8430,209.166
8440,208.385
8450,207.604
8460,206.825
8470,206.046
8480,205.268
8490,204.491
8500,203.714
8510,202.939
8520,202.164
8530,201.390
8540,200.617
8550,199.845
8560,199.073
8570,198.302
8580,197.533
8590,196.763
8600,195.995
8610,195.228
8620,194.461
8630,193.695
8640,192.930
8650,192.166
8660,191.403
8670,190.640
8680,189.879
8690,189.118
8700,188.358
8710,187.598
8720,186.840
8730,186.082
8740,185.325
8750,184.569
8760,183.814
8770,183.060
8780,182.306
8790,181.553
8800,180.801
8810,180.050
8820,179.300
8830,178.550
8840,177.802
8850,177.054
8860,176.307
8870,175.560
8880,174.815
8890,174.070
8900,173.327
8910,172.584
8920,171.841
8930,171.100
8940,170.359
8950,169.620
8960,168.881
8970,168.143
8980,167.405
8990,166.669
9000,165.933
9010,165.198
9020,164.464
9030,163.731
9040,162.999
9050,162.267
9060,161.536
9070,160.806
9080,160.077
9090,159.349
9100,158.621
9110,157.894
9120,157.169
9130,156.444
9140,155.719
9150,154.996
9160,154.273
9170,153.551
9180,152.830
9190,152.110
9200,151.391
9210,150.672
9220,149.954
9230,149.237
9240,148.521
9250,147.806
9260,147.091
9270,146.378
9280,145.665
9290,144.953
9300,144.242
9310,143.531
9320,142.821
9330,142.113
9340,141.405
9350,140.697
9360,139.991
9370,139.286
9380,138.581
9390,137.877
9400,137.174
9410,136.472
9420,135.770
9430,135.069
9440,134.369
9450,133.670
9460,132.972
9470,132.275
9480,131.578
9490,130.882
9500,130.187
9510,129.493
9520,128.800
9530,128.107
9540,127.416
9550,126.725
9560,126.035
9570,125.346
9580,124.657
9590,123.969
9600,123.283
9610,122.597
9620,121.911
9630,121.227
9640,120.543
9650,119.860
9660,119.178
9670,118.497
9680,117.817
9690,117.137
9700,116.458
9710,115.780
9720,115.102
9730,114.426
9740,113.750
9750,113.075
9760,112.401
9770,111.727
9780,111.054
9790,110.382
9800,109.711
9810,109.040
9820,108.371
9830,107.702
9840,107.033
9850,106.366
9860,105.699
9870,105.033
9880,104.368
9890,103.704
9900,103.040
9910,102.377
9920,101.715
9930,101.053
9940,100.393
9950,99.733
9960,99.074
9970,98.415
9980,97.758
9990,97.101
10000,96.445
10010,95.789
10020,95.135
10030,94.481
10040,93.828
10050,93.176
10060,92.524
10070,91.873
10080,91.223
10090,90.574
10100,89.925
10110,89.278
10120,88.631
10130,87.984
10140,87.339
10150,86.694
10160,86.050
10170,85.407
10180,84.765
10190,84.123
10200,83.482
10210,82.842
10220,82.202
10230,81.564
10240,80.926
10250,80.289
10260,79.652
10270,79.016
10280,78.382
10290,77.748
10300,77.114
10310,76.482
10320,75.850
10330,75.219
10340,74.589
10350,73.960
10360,73.332
10370,72.705
10380,72.080
10390,71.455
10400,70.831
10410,70.208
10420,69.587
10430,68.966
10440,68.346
10450,67.728
10460,67.110
10470,66.494
10480,65.878
10490,65.264
10500,64.653
10510,64.044
10520,63.437
10530,62.830
10540,62.225
10550,61.620
10560,61.017
10570,60.415
10580,59.813
10590,59.213
10600,58.614
10610,58.016
10620,57.418
10630,56.822
10640,56.227
10650,55.633
10660,55.040
10670,54.448
10680,53.857
10690,53.266
10700,52.677
10710,52.089
10720,51.503
10730,50.917
10740,50.332
10750,49.748
10760,49.165
10770,48.583
10780,48.002
10790,47.423
10800,46.844
10810,46.266
10820,45.690
10830,45.114
10840,44.539
10850,43.966
10860,43.393
10870,42.822
10880,42.251
10890,41.682
10900,41.113
10910,40.546
10920,39.979
10930,39.414
10940,38.850
10950,38.286
10960,37.724
10970,37.163
10980,36.602
10990,36.043
11000,35.485
11010,34.928
11020,34.372
11030,33.817
11040,33.263
11050,32.709
11060,32.157
11070,31.606
11080,31.057
11090,30.508
11100,29.960
11110,29.413
11120,28.867
11130,28.322
11140,27.778
11150,27.236
11160,26.694
11170,26.153
11180,25.613
11190,25.075
11200,24.537
11210,24.000
11220,23.465
11230,22.930
11240,22.397
11250,21.864
11260,21.333
11270,20.802
11280,20.273
11290,19.744
11300,19.217
11310,18.691
11320,18.165
11330,17.641
11340,17.118
11350,16.596
11360,16.074
11370,15.554
11380,15.035
11390,14.517
11400,14.000
11410,13.484
11420,12.969
11430,12.455
11440,11.942
11450,11.430
11460,10.919
11470,10.409
11480,9.900
11490,9.392
11500,8.886
11510,8.380
11520,7.875
11530,7.371
11540,6.869
11550,6.367
11560,5.866
11570,5.367
11580,4.866
11590,4.366
11600,3.866
11610,3.368
11620,2.870
11630,2.374
11640,1.938
11650,1.508
11660,1.078
11670,0.648
11680,0.351
11690,0.158
11693,0.103
