9220,148.508
9230,147.795
9240,147.083
9250,146.372
9260,145.662
9270,144.952
9280,144.244
9290,143.536
9300,142.829
9310,142.123
9320,141.417
9330,140.713
9340,140.009
9350,139.306
9360,138.604
9370,137.903
9380,137.202
9390,136.503
9400,135.804
9410,135.106
9420,134.409
9430,133.713
9440,133.017
9450,132.323
9460,131.629
9470,130.936
9480,130.244
9490,129.552
9500,128.862
9510,128.172
9520,127.483
9530,126.795
9540,126.108
9550,125.421
9560,124.736
9570,124.051
9580,123.367
9590,122.684
9600,122.001
9610,121.320
9620,120.639
9630,119.959
9640,119.280
9650,118.601
9660,117.923
9670,117.246
9680,116.570
9690,115.895
9700,115.220
9710,114.547
9720,113.874
9730,113.201
9740,112.530
9750,111.859
9760,111.189
9770,110.520
9780,109.851
9790,109.184
9800,108.517
9810,107.851
9820,107.185
9830,106.521
9840,105.857
9850,105.194
9860,104.531
9870,103.870
9880,103.209
9890,102.549
9900,101.890
9910,101.231
9920,100.574
9930,99.917
9940,99.261
9950,98.605
9960,97.951
9970,97.297
9980,96.644
9990,95.991
10000,95.340
10010,94.689
10020,94.039
10030,93.390
10040,92.741
10050,92.094
10060,91.447
10070,90.801
10080,90.155
10090,89.511
10100,88.867
10110,88.224
10120,87.581
10130,86.940
10140,86.299
10150,85.659
10160,85.020
10170,84.381
10180,83.744
10190,83.107
10200,82.471
10210,81.835
10220,81.200
10230,80.567
10240,79.934
10250,79.301
10260,78.670
10270,78.039
10280,77.409
10290,76.780
10300,76.151
10310,75.524
10320,74.897
10330,74.271
10340,73.646
10350,73.022
10360,72.400
10370,71.778
10380,71.157
10390,70.537
10400,69.918
10410,69.300
10420,68.684
10430,68.068
10440,67.453
10450,66.839
10460,66.226
10470,65.615
10480,65.004
10490,64.396
10500,63.791
10510,63.187
10520,62.585
10530,61.983
10540,61.382
10550,60.782
10560,60.184
10570,59.586
10580,58.989
10590,58.394
10600,57.799
10610,57.205
10620,56.612
10630,56.021
10640,55.430
10650,54.840
10660,54.252
10670,53.664
10680,53.078
10690,52.492
10700,51.907
10710,51.324
10720,50.741
10730,50.160
10740,49.579
10750,49.000
10760,48.421
10770,47.844
10780,47.267
10790,46.692
10800,46.117
10810,45.544
10820,44.971
10830,44.400
10840,43.830
10850,43.260
10860,42.692
10870,42.124
10880,41.558
10890,40.993
10900,40.428
10910,39.865
10920,39.303
10930,38.741
10940,38.181
10950,37.622
10960,37.063
10970,36.506
10980,35.950
10990,35.395
11000,34.840
11010,34.287
11020,33.735
11030,33.184
11040,32.633
11050,32.084
11060,31.536
11070,30.989
11080,30.443
11090,29.898
11100,29.354
11110,28.810
11120,28.268
11130,27.727
11140,27.187
11150,26.648
11160,26.110
11170,25.573
11180,25.037
11190,24.502
11200,23.968
11210,23.435
11220,22.903
11230,22.372
11240,21.842
11250,21.313
11260,20.785
11270,20.258
11280,19.732
11290,19.207
11300,18.683
11310,18.160
11320,17.639
11330,17.118
11340,16.598
11350,16.079
11360,15.561
11370,15.044
11380,14.529
11390,14.014
11400,13.500
11410,12.987
11420,12.476
11430,11.965
11440,11.455
11450,10.947
11460,10.439
11470,9.932
11480,9.427
11490,8.922
11500,8.419
11510,7.916
11520,7.414
11530,6.914
11540,6.414
11550,5.916
11560,5.419
11570,4.920
11580,4.422
11590,3.925
11600,3.428
11610,2.933
11620,2.439
11630,1.953
11640,1.490
11650,1.064
11660,0.691
11670,0.391
11680,0.184
11685,0.096
